text,label
"kemalist_kevser@tugbaguner29 ayette diyor ki mümin kadınlar incinmemeniz için takı yerlerinizi örtün.. örtülerinizi omuzlarınıza dökünüz.. ayet bu.. son yıllarda işe sıkma baş rahibe modeli kat kat kafa sarılıp bazen hörgüçlü ve hep boneli ıslama ters.. Hristiyan rahibe ve Yahudi örtüsü türban.. bizim başörtümüz yazma yemeni eşarp.. hangi ayette kara çarşaflara peçelere bürünün var .. yok.. rahibe modeli sıkma baş boneli yok...omuzlarınıza dökünüz ayeti var.. ayete değil rahibeye uyuyorsunuz.. hangi ayette var bir tek saç kılı gözükürse cehennemde yanılacak diye?.. asla yok.. ilk ayet oku oku oku yani oku ilerle...şimdi hukukun üstünlüğünü Lâik T.C var.. sapıklara en ağır ceza.. Atatürk çü Lâik kadınlar ne çok kapalı ne çok açıktır.. çünkü cinsel kimliğiyle değil kişiliğiyle fikirleriyle edebiyle görgüsüyle vardır.. maun süresi derki, vay o namaz kılanların haline, yetimin hakkını çalıp gösteriş ibadeti yapanlara cimrilik yapanlara vay.. yüce Allah sadece iki günahı affetmiyor.. şirk koşmak ve kul hakkı yetim hakkını.. eğer yüce Allah kahramanlık abidesi Gazi Mustafa Kemal Atatürk'ü bu ülkeye vermeseydi, kadın cariye kuma muta köle idi.. seçme seçilme miras tek eşli şerefli namuslu erdemli onurlu medeni kanun bile yoktu.. teşekkürler Atamız tüm kahramanlar ebediyen izindeyiz!..",1
siktir git Lan takımdan amik oçu seni düğünümde bile oynatmam kolsuz öç Kadıköy’e ayağını basmanda emeği geçen herkesi sikeyim siktir git Türkiye sınırlarını terk et amik piçi,1
gokce_sultan_@maviatlikarinca siktir lan gavat seda sayan da bizim sanatçımız napacan!,1
): ): ): papana işkence ediyor kus ölüyor bu hasta sapık olan kişi  hala delimi değil mi diye bakılıyor hastanede saka gibi yazık çok yazık @emelmuftuoglu hanı papanlar öyle bağırıyordu sıkmamıştı kafasını işkence etmemişti niye öldü papan o zaman bunata bir yorum yapınız,1
sonerhakkiBugenç çocukları kulubede bitirmek içinmi aldınız alpergibi ayev gibi piçler oynucana bırakın gençler oynasın yenilelim,1
ipenkk önceki sarı küt hali çok daha sexy ve şıktı,1
Önünden geçen her karinin kalçalarına bakacağına dönde bir kendinin kine bak .Bir kadınla bir ömür geçirecek göt var mı bende die..,1
mehmet09.25Günaydınmı kaldı lan sikiyim gününe,1
Orospu çocuğu dirar siktİr gİt,1
fuathackovic kesin emrahın oğlu amk. acitasyonu iyi beceriyor. ama biraz gurur lan adam istemiyor seni amk,1
"nagihan.erdemgospodinov@snto_neseli bütün aşağılık küfürlerini iade ediyorum. Sen sapık Ensar peşinde koşmaya devam et. Rüşvetçi ahlaksız bakanları ve çetesine ses çıkartma. Hırsızlığa göz yum , ona buna küfür et. Bütün bunların üstüne fetocu diye iftira et. Kul hakkı tecavüzcüsü seviyesiz seni",1
#fenerbahce ananin ami,1
Sıktırın gidin lan artık heder ettiniz bizi Fenerbahçe'yi hak etmiyorsunuz,1
zeynepaçar89 Oldu bok,1
Ananı sikim,1
ALDIGIN PARA HARAM ZIKKIM ZEHİR OLSUN OYNADIĞIN TOPU SİKİM,1
ORUSPU çocuğu,1
koydular mi volkan 4:1,1
PILINI PIRTI TOPLA bir SİKTİR OL git LANNN,1
Topçu diyip oynatanın amq,1
SENİN ANANIN AMINA SOKAYIM BEN orospu ÇOCUĞU BU KADAR DERT TASA YETMİYOR bir de SEN çıktın BAŞIMIZA AMINI YOLUNU YORDAMINI SİKTİĞİM,1
diyaroztunc Sabır taşı olsa çatlardı be amına koydunuz takımın,1
hasan_de_souza zaten birisi sıkacak bu ibnenin topuğuna az kaldı,1
glsnyaya7.8Bokunu çıkardı. bir herkesi kendi bl.i sanki,1
piç,1
Cop tenekesi bile senden daha etkili aq,1
Kayseride volkanın ırzına geçtiler,1
Feneri geç 3. Lig takımına koy oynasın ,1
ulan şerefsiz sen niye anaya bacıya küfür ediyorsun şeninde anan bacın var it seni,1
keremyilmazx44@iremdemrrsoy fake hesap mı Allah aşkına özele gel amik görüntülü bile konuşurum senle neyden bahsediyorsun psikoloji okuyorsun bir de önce kendi psikolojini düzelt,1
ARDA KARINI GETİR AYNI CÜMLEYİ BEN DE ONA SÖYLİCEM AYNI SİLAHLA TRABZONA YANIMA GEL GELDE GÖTÜN DE FAZLADAN BİR DELİK AÇAYIM AMK SAHTE KABADAYISI SİKTİR LAN REZİL HERİF,1
sibel_atesssss İçi boş sensin Hilal denen kadın Gökhan’a içi boş diyecek en son insansın!!!bu şarkılarda sallama o götünü git başka bir şarkı bul kendine pis😡,1
aysen10211görüyor  musun götü kalkmış,1
svlarif Eskiden yarışmalarda bile bir gerçeklik payı vardı anasını satayım..nasıl bir cahil dönemde yaşıyoruz ..hadisenin gülüşü o kadar sahte ki ..sinirlerim bozuluyor ..erkenci kuş’ta reklam arası bakim dedim ..ıy hepsi sahte la bunların ..para için bu kadar yerlere düşülür be beyazcım..,1
SIKTIR git FENERDEN AMINA KODUMUN MALDOFONU,1
drumsdrumkit siktir ol bu ülkeden,1
Ya bu kadın sizin kankiniz filan mı ? Haber bulamayınca hatçe paylaşıyorsunuz herhalde ???? ölmüş kocasının kemikleri sizlıyordur yazık... o zamanlar gayet efendi bir kadındı yalnızlık basına vurmuş herhalde şimdi. Ya götünü açar gösterir ya saçma salak dans eder.,1
"Demek ki neymiş, çok gezen ayak bok getirirmiş ??",1
dvtyakız@skskskskak11 gel bakim kim kimi hoplatiyor amcik kumeyi gidin pezevenkler,1
"kubradamlasakar Güzellik algısını yıkmış. Güzellik tertemiz cilt, pürüzsüz ten, kılsız vücut değildir. Sığ görüşlerden sıyrılıp kıllarınıza, poponuza, vücudunuza gösterdiğiniz özeni iç benliğinize de gösterseniz emin olun böyle düşünmezsiniz.",1
feyzadunya Otel odalarında ne bok yedikleri çabuk unutulmuş,1
fg__13__Küçücük beyniyle piyasasını arttırıyor...100 bin dolara bizim köydeki eşşeğe vermezse şerefsizim!!!,1
12 yıl hapis arda siki tuttu,1
senin KIZ BACINI SIKIM,1
 alisanofficial a a ben şok??bokunu mu yemiş harbi??????,1
Oynadigin futbola sokayim,1
Bu da fazla ot çekmiş. ..bu inşalara ne oldu böyle. ..boklu da sidikliye gülüyor artık...yazık nereye gidiyoruz yazık,1
Dirar artık siktir olup gider misin .,1
hanife_sagir_offical@ney_mann nah yersin orusbu çocuğu,1
Orospunun evledir,1
Olum o silahı senin götüne sokarlar adam ol götün kalkmasın. Utanmaz ahlaksız. Zaten hiç has almıyordum senden iyice midemi bulandırdın amık @cemilekaya007 nine deyimiyle puhhhhhh sana...,1
Ahu Yağtu yancı olduğunu ispatladı böylece. Cansu Dere ve Cem yılmazı da ayırmıştı. En yakın arkadaşlarının sevgililerini ayartıyor şerefsiz.,1
Babaannesinin sıçtığı ebesini siktin koca camianın bir kenardan siktir olup gider misin bir de hak3,1
Amına koyduğumun çingenesi siktir git şuradan,1
İbne,1
Anasni siktiniz fenerbahcenin piç dölleri sen ve bu @hak3  siktirn gidin sizi bal ligine almam,1
Yavsak,1
lütfen bir sg ya,1
AMMINA KODUMUN OĞLU,1
mmelissayilmaz Ne diyor bu amk,1
"jijiluent Herkes demet gibi para havuzunda yüzmüyor. Bence demet botu verirlen kız içinden ""yırttım amk ""diye feryat ediyordur agahaga. Lan evimde o çizme dursa rahat uyuyamam resmen hazine agajabajdkd",1
Sen harbi kolpa bir şerefsizsin,1
haticeyaglii@mihribaniclal o pezevenkler laf cambazı... Vatan haini köpekler... İşleri sanalda küfredip yazmak... Yılmazdaki cesaret onlarda yok,1
SENİN BEN 7 ceddini gelmisini gecmisini sikeyim amına kodumun evladı. AMPUTE TAKİMİNDAKİ SERKAN SENDEN DAHA İYİ OYNAR adamın 1 ayağı yok ama senden daha iyi oynar. KEL KAFANA TUKUREYİM SENİN SİKTİR GİT OROSPU EVLADİ. GEREKSİZ OROSPU ÇOCUĞU SEN İSLA HASAN ALİ SENER HEPİNİZ SİKTİR OLUP GİDİN,1
BELİNDE SİİLAHLA GEZEN SPORCU!?!?!? AYRILDIĞI ESKİ NİŞANLISININ BİLE ARKASINDAN KONUŞAN MÜSVEDDE !?!?!? EVLİ VE BABA ADAYI OLARAK BAŞKA BİR KADINA (EVLİ BEKAR OLMASI HİÇ ÖNEMLİ DEĞİL) YAVŞAYAN HADSİZ!?!? DAHA SAYMAYA GEREK VAR MI I!?!?!?!?,1
mavihuysus@sacitaslancom beyefendi bu kerim Can ordususunuz Türk halkının gözü sokan takım demet Akalın takımı evinde dibin de her an ay kız diye diye korkum şu ki bu kerim canın neyi güveniyor iç içekine ilaç atar Okan lan samimi poz verir delil yapar yemin lenf beklim de göz bile koymuş dur sakit beyefendi sen biliyorsun tecrüben var izzet e değer verdin ne yaptı düşmanın lan vurma çalışıyor o düşman da pörsü seren bu gay gizlin hiç bir lafına itimat edilmez bu kerim Can bir dans ediyor götünü tam ekran çekiyor lar tikiler Allah belasını diyor ayale bağanıma şikâyet ediyorum @drbetul sayan tiki ler temiz lensin sayın bağanım gelme görmelerimizi muaf dediler sayıklar efendim,1
SİKTİR GİT,1
lilywihtloves@adurular o kadar ünlü isim var ki kendinden 30 yaş 25 yaş küçük kızlarla birlikte olan 30 yaşındaki adam 4 yaşındaki kıza dokunduğunda bu tacizse cinsel istismarsa ve yapan kişi  pedofiliyse 60 yaşında olup 18-19 yaşındaki kızla birlikte olanda benim için aynıdır 18 yasına gelip reşit olabilir ama kafa hala çocuktur ünlüler yapmış olsalardı çocukları yaşındaki kızlarla birlikte oluyorlar ve tüm medya buna çanak tutuyor örtbas ediyor şak şak yapıyor hepsi rezil ama kümse kendine kondurmuyor,1
cglrmrts Kız boku yemiş haberi yok...,1
eminegcl@aleynaoozzttuurrkk aynen ya jigolo işte rezillik,1
ayhanarazsoylu@zirvehavalan orospu mu oluyordu öyle yasayan bilmiyordum aydınlattınız ben sadece fikrimi söyledim kimsenin ne olduğunu bilemem ama olay ortada seni seven adamın karisinde ben o kişi yel gece geçirdim dersen kusura bakmayın dayağı yersin,1
Allah belanı versin b...herif... küçücük bir cana ne yasattıysan kâbusun olsun can vereme,1
dogageziyemek@onur.dere55 senin zihniyetine köpek işesin,1
 burcu_alkoc ben sana koysam kaşar nasıl olur güzel olur de mi,1
Amk sapığı GÖT herif,1
Git artık  çingenesi @furkan0ktay,1
HERYERDE CİNCONA KOYAN FENER BEYE SAYGILARRR :) :),1
Şerefsiz seni bu takıma alan,1
Senin ben ananı sikeyim orospu evladı maçı yaktın piç amına kodun kanseri,1
Bu taraftar senin gibi boktan kaleci görmedi aq,1
damlaahi@drmetegurdal bende sende bir pezevenklik 🤔,1
"nurcananoz Faşizme karşı direnirken öylen insanlar için yazılan mars, bu rezil kıçını sallayarak söylesin diye mi yapıldı 😦 yazık 😒 ülkece rezil olduk✋",1
Yav senin ben amik sana lisans verenin ben amik seni FENERBAHÇE ye getirenin ben amik yav sen nasıl bir şeysin amik yav git diyoruz git go HOME go HOME amik,1
ozlmm_asln@drn.sema sizin gibi insanlar laikliği ne sanıyor anlamadık gitti . Türbanlı açık ayrımını niye yapıyorsun sapıklık insanların içinde var türbanlı ya da takkeli de yok mu . Böyle beyinsiz cümleler kurup da cahilliğinizi belli etmeyin. Laiklik ne önce onu öğren sevgili cahil,1
erd4l0Yarrami ye fener,1
Gevşek.,1
İşte böyle her sene böyle Fenerede böyle koyarlar aman,1
fjrdevs Vay aq,1
fgen123@ben_cagdas siktir göt,1
flyacn@fundacayenne kimse kimsenin yuvasını dağıtmadı salak salak konuşmayın amk bu bok bilmeden,1
Senin gibi çocuğum olsa sikime dava açarım,1
Türkiye'deki adalet! İşte bu yazıklar olsun tüm itibarımızı verdiğimiz bu fırsatlarla kaybettik senin gibi şerefsizler böyle adaletten hukuktan yararlanırlar zaten amına kodumun yiyin birbirinizi vurun kesin siz zaten bundan anlarsınız gece kulüplerinde eylenip eğlenip şerefsizlik yapanlarsınız tayfanda yanında zaten hazır yalaka hepside Söylenecek çok söz var ama kısacası şu burası Türkiye toplumun ahlaki değerleri edep uslu kalmadı senin gibiler yüzünden ülkemizdeki sporcuya popçuya bakarsan zaten beş para etmez sen sırıtmaya devam et sümüklü bok !,1
yorumu neden kapattın orospu çocuğu,1
Hani koyuyordun kayseri koydu,1
Volkan ağzına verdiler mi,1
Milletin karısına kızına bakan götten adamı olur tipini siktiğimin kardeşleri,1
Yavşak??,1
Gene koydular be 40 metreden @1volkandemirel,1
Siktir git,1
senay971@umut_rüzgarı_ ahmak 24 25 26 yit anlatmıyor ayrıca Hıristiyan o günleri ayın sonuyla birleştiriyor hepsi bir arada olsun bitsin diye ağaç hz isa nin doğumunu sevincini simgeler onun için süslenir Avrupalı çocukları ilkokul da kiliseye camiye götürülür hepsi anlatılır kimse kimsenin dinine bilmeden küfür etmesin saygı göstersin diye ayrıca herkeste girsin sevinsin ama hadi işinize bakın siktir in gidin dedin mi o laflarına oturup bir güzel yiyeceksin herkesten ...,1
Arda picsin,1
Ananı sikiyim orospu evladı ayaksız piç,1
Siktir git orospu çocuğu... Fuck of,1
ferkanelyesa@musstafatatar amk yalamaları sizi,1
Annen yaşıyormuş ibnenin oğlu,1
siktir git evine...!!!,1
Bence seren sevgilimi elimden aldı diye Gülben yükleneceğine sevgili olduğun adam sana şerefsizlik yapmış onu an kötüle ama yok illa gündem yapıcan,1
Orosbu evladı siktir git bu takımdan,1
 burak.acikgoz_ siktir git siktir lan bitch,1
ruveyda_isa@akskdjdjp gerizekalı sensin orospu çocuğu hadi nas,1
Orospu çocuğu siktir git artık Fas yollarını siktigim !,1
doğruasim@orc4priv ağla amik veledi tipini siktiğim. Amik tumblur cusu,1
Hareket hoş değil ama bence bu kadar. Hakaret etmeyin bu kadar adam terörist değil o kadar etik ve ahlaklısınız bu vatani düşünüyorsunuz bu ülkede neler oluyor onlara karsı çirkin bırakın hukuk işini yapar asgari ücret 1600 buna götünüzü yırtın amk,1
Senin hayatını sikiyim siktir git fenerden,1
Kör girse senin yerine duyarak senden daha iyi pas atar amik amputesi . Her maç sonu şu fotoğrafına yorum atmaktan bıktım . Bi siktir ol git gözünü seveyim,1
O gün baban keşke viagra atıp kalp krizinden ölseydi aq evladı git,1
aytug_simsek İnanamıyorum amk doğru mu bu cidden,1
Anası sikilmiş piç dölü,1
"Neyse arkasında RTE var ya ondan buna bir bok olmaz. Ceza almaz tam tersi hükümet danışmanı olur bu puşt... Yeni Türkiye gümbür gümbür geliyor, geldi bile ????????????",1
ORGANIK ORROSPU,1
senem_evinaNe mal bu kadın ya,1
safkanmersinli Ve bunu kimse görmedi he mk,1
semrametin4007 Yuva yıkan metresler toplanmış👏😂,1
 Zeliha Yurdal hahahah kuduruğun de aç orospu Atatürk yetiştirdiği dinsiz orospular hahahhaha hadi havla sen arada bir kemik atarim kokmuş ağzına hahama,1
aylnbora35Futbolcu kimliği Abazalığını kapatamadı ne yazık hamile eşinden de utanmadı 🤦‍♀️,1
unclebkk Linç edelim bu götü sikliyi,1
ugurozTürk1618Lezbiyen ilişkide meşrulaştı artık. Türkiye'nin iyice boku çıktı,1
onderozTürk_77Yeter Lan Yeter Amk Çocukları Yeter Bu Ne lan her hafta başka 11 farklı kadro amk çocuğu bu takım Fenerbahçe oğlum Fenerbahçe deneme tahtası değil yapamıyorsun sg durma takımın başında bize göre değil git BAL ligine amk cocuğu gelelim comolliye şerefsiz getirdi çöpleri Fenerbahçe’ye doldurdu gereksizleri şerefsiz ya siktir git lan amk şerefsizleri Fenerbahçe forması kutsaldır herkese nasip olmaz herkes Fenerbahçe teknik direktörlüğü yapamaz COCU İSTİFA COMOLLİ İSTİFA?!!,1
Bak aq siktir git şu kulüpten o gece keşke baban anan yerine beni sikeyseydi de sen gibi biri olmasaydı,1
keşke anan seni doğururken doktor yarrağıyla yolu tıkasaydı amına kodugumun yeteneksiz orospu çocuğu artık git git ananı sikiyim an,1
Ananı sikeyim,1
esra_kaymaz5Neresinden tutarsan tut şerefsizlik nereye bakarsan terbiyesizlik gözü doymazlık..utan bence çıkma evden sen .adamsınız ya bu değil mi adamlık pes .utanç vericisiniz utanç,1
ierol7@fatmacakirx senin kadar karakter yoksunu olmadığım için karakterimi bilen biliyor bilmeyen çamur atıyor hoşuna mı gitti duvarıma girip bakmak 😂😂,1
İŞTE böyle HER SENE böyle VOLKANAAAAA böyle KOYARLARRRR AMMMANNNNNNN!!!!!!!!!!,1
onurbrkn Bi siktir git ya @Fenerbahçe,1
Ananı avradını sikeyim siktir git orospu çocuğu,1
24aleynaa@damlaahi damla şimdi güzelce sikiliyor bütün Türkiye sessinde rahatsız,1
 kutay.gunes1 siktir amın evladı,1
ersagmelih Sapık...yobaz...,1
Şeref yoksunu yavşak,1
ORRROSPU EVLADII,1
PLEASE GO AWAY THIS TEAM FOR ALLAH AMK,1
hilal1244@emine_dg_78 sen beni dava etmezsen senden daha büyük şerefsiz yoktur!!!!,1
Siktir git lan artık,1
aktas_yapi Çok geçmiş olsun @silagencoglu Umarım bundan sonra hayat arkadaşın olacak Adamı dikkatli seçersin,1
 tanertolgatarlaci 3T siker atar baba,1
selcukgurler32 Dünya sikime minare götüme yani diyorsun Teoman sen asgari ücretle çalış bakalım bırak ayı saatin hangi dakikasında olduğunu anında söylersin,1
 gokmenbinici Siz fb'liler bayılırsınız Böyle götten bacak şerefsizlere söyle Ali abine alsın fb'ye yakışır,1
 betulbüyükask bi s.git arkadaş,1
 oguz.eken_ ya arkadaşım haydi işine hadi... Bu iğrenç adamı sadece bu olay için mı yargılıyor sence herkes? Bu adamdan bütün Türkiye her zaman nefret ediyordu yaptıkları artık bir değil iki değil haddini bilecek! bir bundan 5 ay önceki yorumlara da bak 1 sene önceki her zaman nefret edilen biri bu adı pislik varoş görgüsüz cahil kendini bir bok sanan bu iğrenç kişilik. Sen anlamıyorum nasıl bu genişlikle böyle bir kişiliği savunabiliyorsun gerçekten pes. Don bir yorumlara bak bakalım yorumların yüzde 99.9 u bu adama nefret... Sen düşün bakalım ben neden yüzler 0.1 ilk kişiler içindeyim diye,1
xxyz81Siktir git lan,1
Siktirin gidin sizin aldınız milyon dolarlar için biz kanser oluyoruz siktirin gidin harbiden,1
ktpsvrrr Serefsiz,1
Senin anneni sikeyim Orospu çocuğu,1
gulsen.aker Ha siktir Oradan sende kimsin..tabi ki @kerimcandurmaz insan ayrımcılığı yapıyor resmen bunak,1
aaslannalii iyi olmuş bizde çok üzüldük yeter be sedadan kına geldi bu orospudan kurtursan,1
yavşak,1
ISTE böyle HER SENE böyle volkana 4 TANE KOYARLARRRRR,1
Orospunun çocuğu milletin karısına asılmak nedir lan kahpenin oğlu senin cibilliyetini sikeyim.,1
eda.x____@fatma.bay git bokunu ye sedanın çocuklara gençlere kötü örnek o ve onun gibi pislikler,1
zeynepsongur47 vallahi bu zenginler neresine ne yapacağını bilmiyorlar artık yazık biri brezilya poposu biri hollywod gülüşü biri hollywod dişi birinizde demiyor doğal olarak Türkiye güzeli kalayım illa bir yerlerine sıcaklar insanlıktan çıkıyorlar,1
sahramissyiggg bok,1
selinakca28Kimmis lan bu ertugrul ozkok denen orospu çocuğu çok yedi herhalde bunun gibilerden.kendi ailesi adına konuşsun şerefsiz.bunlar mi.kalmış örnek.giyimin bir önemi yok şu durumda,1
